,aten::zeros0,aten::empty1,aten::zero_2,DistributedDataParallel.forward3,aten::empty4,aten::conv2d5,aten::convolution6,aten::_convolution7,aten::cudnn_convolution8,aten::resize_9,aten::resize_10,aten::empty11,aten::reshape12,aten::_reshape_alias13,aten::add_14,aten::relu_15,aten::clamp_min_16,aten::clamp_min17,aten::conv2d18,aten::convolution19,aten::_convolution20,aten::cudnn_convolution21,aten::resize_22,aten::resize_23,aten::empty24,aten::reshape25,aten::_reshape_alias26,aten::add_27,aten::relu_28,aten::clamp_min_29,aten::clamp_min30,aten::max_pool2d31,aten::max_pool2d_with_indices32,aten::conv2d33,aten::convolution34,aten::_convolution35,aten::cudnn_convolution36,aten::resize_37,aten::resize_38,aten::empty39,aten::reshape40,aten::_reshape_alias41,aten::add_42,aten::relu_43,aten::clamp_min_44,aten::clamp_min45,aten::conv2d46,aten::convolution47,aten::_convolution48,aten::cudnn_convolution49,aten::resize_50,aten::resize_51,aten::empty52,aten::reshape53,aten::_reshape_alias54,aten::add_55,aten::relu_56,aten::clamp_min_57,aten::clamp_min58,aten::max_pool2d59,aten::max_pool2d_with_indices60,aten::conv2d61,aten::convolution62,aten::_convolution63,aten::cudnn_convolution64,aten::resize_65,aten::resize_66,aten::empty67,aten::reshape68,aten::_reshape_alias69,aten::add_70,aten::relu_71,aten::clamp_min_72,aten::clamp_min73,aten::conv2d74,aten::convolution75,aten::_convolution76,aten::cudnn_convolution77,aten::resize_78,aten::resize_79,aten::empty80,aten::reshape81,aten::_reshape_alias82,aten::add_83,aten::relu_84,aten::clamp_min_85,aten::clamp_min86,aten::conv2d87,aten::convolution88,aten::_convolution89,aten::cudnn_convolution90,aten::resize_91,aten::resize_92,aten::empty93,aten::reshape94,aten::_reshape_alias95,aten::add_96,aten::relu_97,aten::clamp_min_98,aten::clamp_min99,aten::max_pool2d100,aten::max_pool2d_with_indices101,aten::conv2d102,aten::convolution103,aten::_convolution104,aten::cudnn_convolution105,aten::resize_106,aten::resize_107,aten::empty108,aten::reshape109,aten::_reshape_alias110,aten::add_111,aten::relu_112,aten::clamp_min_113,aten::clamp_min114,aten::conv2d115,aten::convolution116,aten::_convolution117,aten::cudnn_convolution118,aten::resize_119,aten::resize_120,aten::empty121,aten::reshape122,aten::_reshape_alias123,aten::add_124,aten::relu_125,aten::clamp_min_126,aten::clamp_min127,aten::conv2d128,aten::convolution129,aten::_convolution130,aten::cudnn_convolution131,aten::resize_132,aten::resize_133,aten::empty134,aten::reshape135,aten::_reshape_alias136,aten::add_137,aten::relu_138,aten::clamp_min_139,aten::clamp_min140,aten::max_pool2d141,aten::max_pool2d_with_indices142,aten::conv2d143,aten::convolution144,aten::_convolution145,aten::cudnn_convolution146,aten::resize_147,aten::resize_148,aten::empty149,aten::reshape150,aten::_reshape_alias151,aten::add_152,aten::relu_153,aten::clamp_min_154,aten::clamp_min155,aten::conv2d156,aten::convolution157,aten::_convolution158,aten::cudnn_convolution159,aten::resize_160,aten::resize_161,aten::empty162,aten::reshape163,aten::_reshape_alias164,aten::add_165,aten::relu_166,aten::clamp_min_167,aten::clamp_min168,aten::conv2d169,aten::convolution170,aten::_convolution171,aten::cudnn_convolution172,aten::resize_173,aten::resize_174,aten::empty175,aten::reshape176,aten::_reshape_alias177,aten::add_178,aten::relu_179,aten::clamp_min_180,aten::clamp_min181,aten::max_pool2d182,aten::max_pool2d_with_indices183,aten::adaptive_avg_pool2d184,aten::_adaptive_avg_pool2d185,aten::empty186,aten::resize_187,aten::flatten188,aten::_reshape_alias189,aten::linear190,aten::t191,aten::transpose192,aten::as_strided193,aten::addmm194,aten::expand195,aten::as_strided196,aten::relu_197,aten::clamp_min_198,aten::clamp_min199,aten::dropout200,aten::_fused_dropout201,aten::empty_like202,aten::empty_strided203,aten::empty_like204,aten::empty_strided205,aten::linear206,aten::t207,aten::transpose208,aten::as_strided209,aten::addmm210,aten::expand211,aten::as_strided212,aten::relu_213,aten::clamp_min_214,aten::clamp_min215,aten::dropout216,aten::_fused_dropout217,aten::empty_like218,aten::empty_strided219,aten::empty_like220,aten::empty_strided221,aten::linear222,aten::t223,aten::transpose224,aten::as_strided225,aten::addmm226,aten::expand227,aten::as_strided228,autograd::engine::evaluate_function: AddmmBackward0229,AddmmBackward0230,aten::t231,aten::transpose232,aten::as_strided233,aten::mm234,aten::t235,aten::transpose236,aten::as_strided237,aten::mm238,aten::t239,aten::transpose240,aten::as_strided241,aten::sum242,aten::view243,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad244,torch::autograd::AccumulateGrad245,aten::add_246,aten::mul247,autograd::engine::evaluate_function: TBackward0248,TBackward0249,aten::t250,aten::transpose251,aten::as_strided252,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad253,torch::autograd::AccumulateGrad254,aten::add_255,aten::mul256,record_param_comms257,autograd::engine::evaluate_function: FusedDropoutBackward0258,FusedDropoutBackward0259,aten::_masked_scale260,aten::empty_like261,aten::empty262,autograd::engine::evaluate_function: ReluBackward0263,ReluBackward0264,aten::threshold_backward265,autograd::engine::evaluate_function: AddmmBackward0266,AddmmBackward0267,aten::t268,aten::transpose269,aten::as_strided270,aten::mm271,aten::t272,aten::transpose273,aten::as_strided274,aten::mm275,aten::t276,aten::transpose277,aten::as_strided278,aten::sum279,aten::view280,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad281,torch::autograd::AccumulateGrad282,aten::add_283,aten::mul284,autograd::engine::evaluate_function: TBackward0285,TBackward0286,aten::t287,aten::transpose288,aten::as_strided289,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad290,torch::autograd::AccumulateGrad291,aten::add_292,aten::mul293,record_param_comms294,autograd::engine::evaluate_function: FusedDropoutBackward0295,FusedDropoutBackward0296,aten::_masked_scale297,aten::empty_like298,aten::empty299,autograd::engine::evaluate_function: ReluBackward0300,ReluBackward0301,aten::threshold_backward302,autograd::engine::evaluate_function: AddmmBackward0303,AddmmBackward0304,aten::t305,aten::transpose306,aten::as_strided307,aten::mm308,aten::t309,aten::transpose310,aten::as_strided311,aten::mm312,aten::t313,aten::transpose314,aten::as_strided315,aten::sum316,aten::view317,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad318,torch::autograd::AccumulateGrad319,aten::add_320,aten::mul321,autograd::engine::evaluate_function: TBackward0322,TBackward0323,aten::t324,aten::transpose325,aten::as_strided326,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad327,torch::autograd::AccumulateGrad328,aten::add_329,aten::mul330,record_param_comms331,autograd::engine::evaluate_function: ReshapeAliasBackward0332,ReshapeAliasBackward0333,aten::reshape334,aten::_reshape_alias335,autograd::engine::evaluate_function: AdaptiveAvgPool2DBackward0336,AdaptiveAvgPool2DBackward0337,aten::_adaptive_avg_pool2d_backward338,aten::zeros_like339,aten::empty_like340,aten::empty341,aten::zero_342,aten::fill_343,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0344,MaxPool2DWithIndicesBackward0345,aten::max_pool2d_with_indices_backward346,aten::zero_347,aten::fill_348,autograd::engine::evaluate_function: ReluBackward0349,ReluBackward0350,aten::threshold_backward351,autograd::engine::evaluate_function: AddBackward0352,AddBackward0353,aten::sum354,autograd::engine::evaluate_function: ReshapeAliasBackward0355,ReshapeAliasBackward0356,aten::reshape357,aten::_reshape_alias358,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad359,torch::autograd::AccumulateGrad360,aten::add_361,aten::mul362,autograd::engine::evaluate_function: CudnnConvolutionBackward0363,CudnnConvolutionBackward0364,aten::cudnn_convolution_backward365,aten::cudnn_convolution_backward_input366,aten::resize_367,aten::resize_368,aten::empty369,aten::cudnn_convolution_backward_weight370,aten::resize_371,aten::resize_372,aten::empty373,aten::empty374,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad375,torch::autograd::AccumulateGrad376,aten::add_377,aten::mul378,autograd::engine::evaluate_function: ReluBackward0379,ReluBackward0380,aten::threshold_backward381,autograd::engine::evaluate_function: AddBackward0382,AddBackward0383,aten::sum384,autograd::engine::evaluate_function: ReshapeAliasBackward0385,ReshapeAliasBackward0386,aten::reshape387,aten::_reshape_alias388,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad389,torch::autograd::AccumulateGrad390,aten::add_391,aten::mul392,autograd::engine::evaluate_function: CudnnConvolutionBackward0393,CudnnConvolutionBackward0394,aten::cudnn_convolution_backward395,aten::cudnn_convolution_backward_input396,aten::resize_397,aten::resize_398,aten::empty399,aten::cudnn_convolution_backward_weight400,aten::resize_401,aten::resize_402,aten::empty403,aten::empty404,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad405,torch::autograd::AccumulateGrad406,aten::add_407,aten::mul408,autograd::engine::evaluate_function: ReluBackward0409,ReluBackward0410,aten::threshold_backward411,autograd::engine::evaluate_function: AddBackward0412,AddBackward0413,aten::sum414,autograd::engine::evaluate_function: ReshapeAliasBackward0415,ReshapeAliasBackward0416,aten::reshape417,aten::_reshape_alias418,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad419,torch::autograd::AccumulateGrad420,aten::add_421,aten::mul422,autograd::engine::evaluate_function: CudnnConvolutionBackward0423,CudnnConvolutionBackward0424,aten::cudnn_convolution_backward425,aten::cudnn_convolution_backward_input426,aten::resize_427,aten::resize_428,aten::empty429,aten::cudnn_convolution_backward_weight430,aten::resize_431,aten::resize_432,aten::empty433,aten::empty434,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad435,torch::autograd::AccumulateGrad436,aten::add_437,aten::mul438,record_param_comms439,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0440,MaxPool2DWithIndicesBackward0441,aten::max_pool2d_with_indices_backward442,aten::zero_443,aten::fill_444,autograd::engine::evaluate_function: ReluBackward0445,ReluBackward0446,aten::threshold_backward447,autograd::engine::evaluate_function: AddBackward0448,AddBackward0449,aten::sum450,autograd::engine::evaluate_function: ReshapeAliasBackward0451,ReshapeAliasBackward0452,aten::reshape453,aten::_reshape_alias454,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad455,torch::autograd::AccumulateGrad456,aten::add_457,aten::mul458,autograd::engine::evaluate_function: CudnnConvolutionBackward0459,CudnnConvolutionBackward0460,aten::cudnn_convolution_backward461,aten::cudnn_convolution_backward_input462,aten::resize_463,aten::resize_464,aten::empty465,aten::cudnn_convolution_backward_weight466,aten::resize_467,aten::resize_468,aten::empty469,aten::empty470,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad471,torch::autograd::AccumulateGrad472,aten::add_473,aten::mul474,autograd::engine::evaluate_function: ReluBackward0475,ReluBackward0476,aten::threshold_backward477,autograd::engine::evaluate_function: AddBackward0478,AddBackward0479,aten::sum480,autograd::engine::evaluate_function: ReshapeAliasBackward0481,ReshapeAliasBackward0482,aten::reshape483,aten::_reshape_alias484,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad485,torch::autograd::AccumulateGrad486,aten::add_487,aten::mul488,autograd::engine::evaluate_function: CudnnConvolutionBackward0489,CudnnConvolutionBackward0490,aten::cudnn_convolution_backward491,aten::cudnn_convolution_backward_input492,aten::resize_493,aten::resize_494,aten::empty495,aten::cudnn_convolution_backward_weight496,aten::resize_497,aten::resize_498,aten::empty499,aten::empty500,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad501,torch::autograd::AccumulateGrad502,aten::add_503,aten::mul504,autograd::engine::evaluate_function: ReluBackward0505,ReluBackward0506,aten::threshold_backward507,autograd::engine::evaluate_function: AddBackward0508,AddBackward0509,aten::sum510,autograd::engine::evaluate_function: ReshapeAliasBackward0511,ReshapeAliasBackward0512,aten::reshape513,aten::_reshape_alias514,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad515,torch::autograd::AccumulateGrad516,aten::add_517,aten::mul518,autograd::engine::evaluate_function: CudnnConvolutionBackward0519,CudnnConvolutionBackward0520,aten::cudnn_convolution_backward521,aten::cudnn_convolution_backward_input522,aten::resize_523,aten::resize_524,aten::empty525,aten::cudnn_convolution_backward_weight526,aten::resize_527,aten::resize_528,aten::empty529,aten::empty530,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad531,torch::autograd::AccumulateGrad532,aten::add_533,aten::mul534,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0535,MaxPool2DWithIndicesBackward0536,aten::max_pool2d_with_indices_backward537,aten::zero_538,aten::fill_539,autograd::engine::evaluate_function: ReluBackward0540,ReluBackward0541,aten::threshold_backward542,autograd::engine::evaluate_function: AddBackward0543,AddBackward0544,aten::sum545,autograd::engine::evaluate_function: ReshapeAliasBackward0546,ReshapeAliasBackward0547,aten::reshape548,aten::_reshape_alias549,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad550,torch::autograd::AccumulateGrad551,aten::add_552,aten::mul553,autograd::engine::evaluate_function: CudnnConvolutionBackward0554,CudnnConvolutionBackward0555,aten::cudnn_convolution_backward556,aten::cudnn_convolution_backward_input557,aten::resize_558,aten::resize_559,aten::empty560,aten::cudnn_convolution_backward_weight561,aten::resize_562,aten::resize_563,aten::empty564,aten::empty565,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad566,torch::autograd::AccumulateGrad567,aten::add_568,aten::mul569,autograd::engine::evaluate_function: ReluBackward0570,ReluBackward0571,aten::threshold_backward572,autograd::engine::evaluate_function: AddBackward0573,AddBackward0574,aten::sum575,autograd::engine::evaluate_function: ReshapeAliasBackward0576,ReshapeAliasBackward0577,aten::reshape578,aten::_reshape_alias579,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad580,torch::autograd::AccumulateGrad581,aten::add_582,aten::mul583,autograd::engine::evaluate_function: CudnnConvolutionBackward0584,CudnnConvolutionBackward0585,aten::cudnn_convolution_backward586,aten::cudnn_convolution_backward_input587,aten::resize_588,aten::resize_589,aten::empty590,aten::cudnn_convolution_backward_weight591,aten::resize_592,aten::resize_593,aten::empty594,aten::empty595,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad596,torch::autograd::AccumulateGrad597,aten::add_598,aten::mul599,record_param_comms600,autograd::engine::evaluate_function: ReluBackward0601,ReluBackward0602,aten::threshold_backward603,autograd::engine::evaluate_function: AddBackward0604,AddBackward0605,aten::sum606,autograd::engine::evaluate_function: ReshapeAliasBackward0607,ReshapeAliasBackward0608,aten::reshape609,aten::_reshape_alias610,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad611,torch::autograd::AccumulateGrad612,aten::add_613,aten::mul614,autograd::engine::evaluate_function: CudnnConvolutionBackward0615,CudnnConvolutionBackward0616,aten::cudnn_convolution_backward617,aten::cudnn_convolution_backward_input618,aten::resize_619,aten::resize_620,aten::empty621,aten::cudnn_convolution_backward_weight622,aten::resize_623,aten::resize_624,aten::empty625,aten::empty626,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad627,torch::autograd::AccumulateGrad628,aten::add_629,aten::mul630,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0631,MaxPool2DWithIndicesBackward0632,aten::max_pool2d_with_indices_backward633,aten::zero_634,aten::fill_635,autograd::engine::evaluate_function: ReluBackward0636,ReluBackward0637,aten::threshold_backward638,autograd::engine::evaluate_function: AddBackward0639,AddBackward0640,aten::sum641,autograd::engine::evaluate_function: ReshapeAliasBackward0642,ReshapeAliasBackward0643,aten::reshape644,aten::_reshape_alias645,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad646,torch::autograd::AccumulateGrad647,aten::add_648,aten::mul649,autograd::engine::evaluate_function: CudnnConvolutionBackward0650,CudnnConvolutionBackward0651,aten::cudnn_convolution_backward652,aten::cudnn_convolution_backward_input653,aten::resize_654,aten::resize_655,aten::empty656,aten::cudnn_convolution_backward_weight657,aten::resize_658,aten::resize_659,aten::empty660,aten::empty661,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad662,torch::autograd::AccumulateGrad663,aten::add_664,aten::mul665,autograd::engine::evaluate_function: ReluBackward0666,ReluBackward0667,aten::threshold_backward668,autograd::engine::evaluate_function: AddBackward0669,AddBackward0670,aten::sum671,autograd::engine::evaluate_function: ReshapeAliasBackward0672,ReshapeAliasBackward0673,aten::reshape674,aten::_reshape_alias675,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad676,torch::autograd::AccumulateGrad677,aten::add_678,aten::mul679,autograd::engine::evaluate_function: CudnnConvolutionBackward0680,CudnnConvolutionBackward0681,aten::cudnn_convolution_backward682,aten::cudnn_convolution_backward_input683,aten::resize_684,aten::resize_685,aten::empty686,aten::cudnn_convolution_backward_weight687,aten::resize_688,aten::resize_689,aten::empty690,aten::empty691,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad692,torch::autograd::AccumulateGrad693,aten::add_694,aten::mul695,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0696,MaxPool2DWithIndicesBackward0697,aten::max_pool2d_with_indices_backward698,aten::zero_699,aten::fill_700,autograd::engine::evaluate_function: ReluBackward0701,ReluBackward0702,aten::threshold_backward703,autograd::engine::evaluate_function: AddBackward0704,AddBackward0705,aten::sum706,autograd::engine::evaluate_function: ReshapeAliasBackward0707,ReshapeAliasBackward0708,aten::reshape709,aten::_reshape_alias710,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad711,torch::autograd::AccumulateGrad712,aten::add_713,aten::mul714,autograd::engine::evaluate_function: CudnnConvolutionBackward0715,CudnnConvolutionBackward0716,aten::cudnn_convolution_backward717,aten::cudnn_convolution_backward_input718,aten::resize_719,aten::resize_720,aten::empty721,aten::cudnn_convolution_backward_weight722,aten::resize_723,aten::resize_724,aten::empty725,aten::empty726,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad727,torch::autograd::AccumulateGrad728,aten::add_729,aten::mul730,autograd::engine::evaluate_function: ReluBackward0731,ReluBackward0732,aten::threshold_backward733,autograd::engine::evaluate_function: AddBackward0734,AddBackward0735,aten::sum736,autograd::engine::evaluate_function: ReshapeAliasBackward0737,ReshapeAliasBackward0738,aten::reshape739,aten::_reshape_alias740,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad741,torch::autograd::AccumulateGrad742,aten::add_743,aten::mul744,autograd::engine::evaluate_function: CudnnConvolutionBackward0745,CudnnConvolutionBackward0746,aten::cudnn_convolution_backward747,aten::cudnn_convolution_backward_weight748,aten::resize_749,aten::resize_750,aten::empty751,aten::empty752,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad753,torch::autograd::AccumulateGrad754,aten::add_755,aten::mul756,record_param_comms757,aten::as_strided758,aten::as_strided759,aten::copy_760,aten::copy_761,aten::as_strided762,aten::as_strided763,aten::copy_764,aten::copy_765,aten::as_strided766,aten::as_strided767,aten::copy_768,aten::copy_769,aten::as_strided770,aten::as_strided771,aten::as_strided772,aten::as_strided773,aten::as_strided774,aten::as_strided775,aten::copy_776,aten::copy_777,aten::copy_778,aten::copy_779,aten::copy_780,aten::copy_781,aten::as_strided782,aten::as_strided783,aten::as_strided784,aten::as_strided785,aten::as_strided786,aten::as_strided787,aten::as_strided788,aten::as_strided789,aten::as_strided790,aten::as_strided791,aten::copy_792,aten::copy_793,aten::copy_794,aten::copy_795,aten::copy_796,aten::copy_797,aten::copy_798,aten::copy_799,aten::copy_800,aten::copy_801,aten::as_strided802,aten::as_strided803,aten::as_strided804,aten::as_strided805,aten::as_strided806,aten::as_strided807,aten::as_strided808,aten::as_strided809,aten::as_strided810,aten::as_strided811,aten::copy_812,aten::copy_813,aten::copy_814,aten::copy_815,aten::copy_816,aten::copy_817,aten::copy_818,aten::copy_819,aten::copy_820,aten::copy_821,average_step_time
0,10,2,3,143,2,5,5,12,761,2,2,2,5,2,1013,5,5,1016,6,5,12,5308,4,2,3,5,2,1016,6,5,1008,6,914,5,5,13,2538,2,2,4,5,2,518,7,7,513,5,5,12,4429,3,2,2,5,2,511,5,6,511,6,468,5,5,12,2013,3,2,2,5,2,266,5,5,268,5,5,12,3396,3,2,2,5,2,262,5,5,263,5,6,12,3395,2,2,2,5,2,262,5,5,267,6,236,5,6,12,1646,3,3,2,5,2,135,5,6,139,5,7,12,2933,2,2,2,6,2,136,8,5,143,5,7,12,2923,2,2,2,6,2,139,5,5,137,8,128,5,6,11,1065,3,2,3,5,2,42,6,5,45,5,7,12,1053,2,2,2,5,2,40,7,7,42,5,5,12,1056,2,3,3,5,2,40,7,5,45,5,46,5,122,2,2,5,2,10,6,5,2,786,5,3,7,5,13,5,21,5,2,5,3,12,6,5,2,165,6,2,7,5,13,7,21,5,2,7,2,10,7,5,3,93,7,3,14,21,5,5,2,63,5,5,3,40,7,6,2,20,2,9,5,14,13,6,5,5,5,2,13,5,68,54,6,37,7,24,6,3,53,50,31,32,42,13,12,6,179,23,12,6,134,15,16,5,34,6,19,14,24,28,14,17,13,13,8,29,15,277,193,12,13,14,31,12,7,15,15,28,46,63,12,14,5,730,20,20,15,627,20,23,16,53,9,36,25,32,50,24,23,22,24,10,63,51,1539,1046,13,13,13,16,5,12,16,106,21,14,8,13,20,9,9,103,9,37,9,9,64,24,5,70,17,12,13,6,22,15,23,22,13,14,21,1082,6,6,6,1096,6,6,6,6,21,18,64,50,14,13,67,22,6,77,12,13,12,6,22,17,27,22,21,18,33,1116,6,9,6,1173,10,10,10,14,35,26,80,77,23,37,83,35,13,76,22,25,26,10,43,31,35,28,19,21,28,1295,10,13,10,1114,7,8,8,8,32,15,65,55,15,16,14,332,13,109,13,14,206,29,8,98,12,16,15,6,24,18,26,26,16,15,31,2950,7,6,7,3249,13,11,8,12,29,18,66,55,18,15,209,20,7,97,7,10,9,3,13,9,13,16,18,18,28,2884,5,5,4,3038,7,7,6,6,37,29,69,63,23,26,230,36,11,111,22,24,30,10,38,29,31,37,22,24,27,1762,15,11,14,1696,6,6,6,7,29,17,56,45,16,14,581,16,186,17,18,399,24,10,164,17,16,14,8,25,18,21,23,15,16,29,3461,8,7,7,3670,15,6,13,16,25,16,22,24,14,17,396,21,6,184,15,19,13,8,25,14,27,23,18,14,34,3367,7,8,8,3703,10,12,9,14,32,17,24,30,12,16,16,400,29,8,174,15,17,15,9,20,19,24,24,18,24,31,2013,6,6,7,3510,9,10,10,8,40,25,44,39,23,22,1178,31,346,16,20,775,27,8,296,15,16,15,6,24,18,27,23,14,14,31,4421,8,8,6,6959,13,11,10,9,25,12,20,24,14,15,765,25,6,304,16,20,19,11,33,26,29,31,16,17,30,2624,10,12,10,4385,10,14,11,9,23,16,22,22,19,26,2220,14,648,28,28,1542,43,15,581,29,24,20,10,42,24,42,35,15,20,30,5592,10,15,10,12097,10,12,15,14,15,9,16,16,16,15,1524,38,14,584,28,26,31,12,75,89,114,100,17,20,13,1580,7,12,6,6,31,13,21,22,14,7,7,23,69,7,7,24,195,3,3,19,1144,3,3,3,3,3,3,18,150,97,55,19,55,2,2,3,2,3,2,2,2,3,2,12,62,24,49,14,25,11,18,10,18,2,2,2,3,2,3,3,2,2,2,7,5,4,5,5,5,4,4,4,4,156.427
1,9,2,3,139,2,5,5,13,763,2,2,3,5,2,1013,5,5,1012,7,5,12,5297,4,3,3,5,2,1017,5,5,1015,5,911,6,6,12,2534,3,2,4,5,2,516,5,5,512,6,5,11,4401,2,2,3,6,2,512,5,6,511,6,453,5,7,13,2014,3,2,3,5,2,266,5,5,266,6,5,11,3408,2,2,2,5,2,266,5,5,257,6,5,13,3395,2,2,2,6,2,266,5,6,265,7,231,7,6,13,1641,2,2,2,5,3,142,6,6,141,6,6,14,2919,2,3,2,7,2,138,6,5,133,4,6,14,2914,2,2,2,5,2,136,5,5,140,5,130,6,5,13,1043,2,2,3,5,2,42,5,5,45,5,5,12,1055,2,2,2,5,2,41,5,5,43,5,5,12,1048,2,2,2,5,2,40,5,5,48,5,45,6,119,2,2,6,2,11,5,7,2,792,6,2,5,8,17,6,23,5,2,6,3,10,6,5,2,165,6,3,6,6,19,7,23,5,3,5,2,12,6,5,2,85,5,2,15,19,7,5,3,69,5,7,2,41,6,5,2,20,2,9,7,13,12,6,6,5,5,3,14,6,68,49,6,25,6,22,5,2,51,52,35,30,41,14,15,7,176,13,14,6,137,14,13,6,38,6,23,15,19,23,13,14,14,14,6,26,13,273,189,13,12,14,30,14,6,13,12,25,41,67,15,14,6,721,25,21,11,627,23,18,10,52,11,41,25,33,35,23,25,26,25,10,70,60,1558,1052,21,11,12,13,5,12,14,117,19,13,6,14,36,10,10,103,6,37,12,13,76,23,5,80,13,13,15,6,22,14,24,18,15,12,23,1112,8,6,6,1111,7,6,6,6,24,16,61,51,16,15,84,21,6,80,15,17,15,6,25,17,25,25,22,18,33,1174,9,7,6,1201,11,16,10,10,37,28,77,68,25,26,96,36,15,97,27,23,25,10,42,22,33,33,19,20,27,1199,10,11,11,1115,6,8,8,6,32,14,68,54,17,17,14,329,18,116,14,14,214,22,6,108,14,14,14,7,23,13,24,24,15,17,31,2951,6,6,7,3198,11,11,10,11,21,17,68,51,16,17,219,32,5,103,13,9,8,6,13,8,19,18,12,11,21,2871,3,4,4,3007,6,6,5,3,31,12,64,53,21,24,217,36,11,116,25,20,24,12,46,27,37,35,21,22,32,1748,15,13,12,1702,7,6,7,6,25,18,53,31,15,15,582,20,186,14,23,396,23,5,156,18,14,19,8,30,14,24,26,16,17,27,3331,11,10,8,3530,12,8,7,5,22,17,22,23,14,16,398,24,8,157,19,14,19,6,26,15,23,19,12,16,25,3369,7,5,6,3549,11,13,12,11,34,20,29,26,14,21,14,400,24,6,158,21,13,18,8,24,13,24,20,20,22,33,1956,7,8,7,2073,7,8,6,6,41,29,38,38,26,22,1137,21,345,21,25,786,34,9,327,21,24,24,10,37,25,35,40,29,18,29,4383,5,8,10,6832,7,7,7,6,27,16,29,31,15,19,771,20,7,299,13,13,14,7,24,18,21,19,17,13,34,2577,6,6,8,4442,11,16,16,16,30,14,27,27,15,19,2200,15,654,20,17,1519,32,9,575,20,16,17,8,28,23,26,27,15,24,25,5462,10,19,12,12017,7,6,7,7,17,12,21,20,18,18,1514,41,14,590,25,26,27,10,31,31,37,35,15,15,15,1682,7,9,9,7,30,17,22,26,12,7,7,24,71,18,6,22,205,18,47,142,1088,3,3,3,3,3,3,18,158,90,52,16,50,3,2,2,3,2,2,2,2,2,2,10,56,20,54,23,33,19,27,20,36,2,14,2,2,2,2,2,2,3,2,5,7,4,6,4,5,4,4,4,4,153.92
